Filename,Description,Category,SubCategory,Library,Duration,Manufacturer,BitDepth,SampleRate,Channels,Designer,Keywords,URL,Source,Notes
Battle_Game_Explosion_Laser_Cannon_Close_2_Bomb_Explode_Impact_Scifi_Hit.wav,"bomb, boom, cinematic, bombastic, explosion, explode, missle, strike, slam, fire, tank, grenade, cannon, blast, dynamite, blow up, destruction, mine",Game,Warfare,Battle Royale Game,00:04.375,Epic Stock Media,16,44100,2,Epic Stock Media,Battle Game Explosion Laser Cannon Close 2 Bomb Explode Impact Scifi Hit,https://epicstockmedia.com,Epic Stock Media,All files are Copyright Epic Stock Media - All Rights Reserved © 2020 Epic Stock Media
Battle_Game_Explosion_Laser_Cannon_Close_3_Bomb_Explode_Impact_Scifi_Hit.wav,"bomb, boom, cinematic, bombastic, explosion, explode, missle, strike, slam, fire, tank, grenade, cannon, blast, dynamite, blow up, destruction, mine",Game,Warfare,Battle Royale Game,00:05.375,Epic Stock Media,16,44100,2,Epic Stock Media,Battle Game Explosion Laser Cannon Close 3 Bomb Explode Impact Scifi Hit,https://epicstockmedia.com,Epic Stock Media,All files are Copyright Epic Stock Media - All Rights Reserved © 2020 Epic Stock Media
Battle_Game_Explosion_Laser_Cannon_Close_4_Bomb_Explode_Impact_Scifi_Hit.wav,"bomb, boom, cinematic, bombastic, explosion, explode, missle, strike, slam, fire, tank, grenade, cannon, blast, dynamite, blow up, destruction, mine",Game,Warfare,Battle Royale Game,00:05.375,Epic Stock Media,16,44100,2,Epic Stock Media,Battle Game Explosion Laser Cannon Close 4 Bomb Explode Impact Scifi Hit,https://epicstockmedia.com,Epic Stock Media,All files are Copyright Epic Stock Media - All Rights Reserved © 2020 Epic Stock Media
Battle_Game_Explosion_Laser_Cannon_Distant_1_Bomb_Explode_Impact_Scifi_Hit.wav,"bomb, boom, cinematic, bombastic, explosion, explode, missle, strike, slam, fire, tank, grenade, cannon, blast, dynamite, blow up, destruction, mine",Game,Warfare,Battle Royale Game,00:06.875,Epic Stock Media,16,44100,2,Epic Stock Media,Battle Game Explosion Laser Cannon Distant 1 Bomb Explode Impact Scifi Hit,https://epicstockmedia.com,Epic Stock Media,All files are Copyright Epic Stock Media - All Rights Reserved © 2020 Epic Stock Media
Battle_Game_Explosion_Laser_Cannon_Distant_2_Bomb_Explode_Impact_Scifi_Hit.wav,"bomb, boom, cinematic, bombastic, explosion, explode, missle, strike, slam, fire, tank, grenade, cannon, blast, dynamite, blow up, destruction, mine",Game,Warfare,Battle Royale Game,00:08.125,Epic Stock Media,16,44100,2,Epic Stock Media,Battle Game Explosion Laser Cannon Distant 2 Bomb Explode Impact Scifi Hit,https://epicstockmedia.com,Epic Stock Media,All files are Copyright Epic Stock Media - All Rights Reserved © 2020 Epic Stock Media
Battle_Game_Explosion_Laser_Cannon_Distant_2_Gunshot_Layer_Explode_Hit.wav,"bomb, boom, cinematic, bombastic, explosion, explode, missle, strike, slam, fire, tank, grenade, cannon, blast, dynamite, blow up, destruction, mine",Game,Warfare,Battle Royale Game,00:08.276,Epic Stock Media,16,44100,2,Epic Stock Media,Battle Game Explosion Laser Cannon Distant 2 Gunshot Layer Explode Hit,https://epicstockmedia.com,Epic Stock Media,All files are Copyright Epic Stock Media - All Rights Reserved © 2020 Epic Stock Media
Battle_Game_Explosion_Laser_Cannon_Distant_3_Bomb_Explode_Impact_Scifi_Hit.wav,"bomb, boom, cinematic, bombastic, explosion, explode, missle, strike, slam, fire, tank, grenade, cannon, blast, dynamite, blow up, destruction, mine",Game,Warfare,Battle Royale Game,00:07.812,Epic Stock Media,16,44100,2,Epic Stock Media,Battle Game Explosion Laser Cannon Distant 3 Bomb Explode Impact Scifi Hit,https://epicstockmedia.com,Epic Stock Media,All files are Copyright Epic Stock Media - All Rights Reserved © 2020 Epic Stock Media
Battle_Game_Explosion_Laser_Cannon_Distant_4_Bomb_Explode_Impact_Scifi_Hit.wav,"bomb, boom, cinematic, bombastic, explosion, explode, missle, strike, slam, fire, tank, grenade, cannon, blast, dynamite, blow up, destruction, mine",Game,Warfare,Battle Royale Game,00:07.750,Epic Stock Media,16,44100,2,Epic Stock Media,Battle Game Explosion Laser Cannon Distant 4 Bomb Explode Impact Scifi Hit,https://epicstockmedia.com,Epic Stock Media,All files are Copyright Epic Stock Media - All Rights Reserved © 2020 Epic Stock Media
Battle_Game_Explosion_Mine_Close_1_Explode_Bomb_Mechanical_Robotic_Beep_Timer.wav,"bomb, boom, cinematic, bombastic, explosion, explode, missle, strike, slam, fire, tank, grenade, cannon, blast, dynamite, blow up, destruction, mine",Game,Warfare,Battle Royale Game,00:05.750,Epic Stock Media,16,44100,2,Epic Stock Media,Battle Game Explosion Mine Close 1 Explode Bomb Mechanical Robotic Beep Timer,https://epicstockmedia.com,Epic Stock Media,All files are Copyright Epic Stock Media - All Rights Reserved © 2020 Epic Stock Media
Battle_Game_Explosion_Mine_Close_2_Explode_Bomb_Mechanical_Robotic_Beep_Timer.wav,"bomb, boom, cinematic, bombastic, explosion, explode, missle, strike, slam, fire, tank, grenade, cannon, blast, dynamite, blow up, destruction, mine",Game,Warfare,Battle Royale Game,00:05.500,Epic Stock Media,16,44100,2,Epic Stock Media,Battle Game Explosion Mine Close 2 Explode Bomb Mechanical Robotic Beep Timer,https://epicstockmedia.com,Epic Stock Media,All files are Copyright Epic Stock Media - All Rights Reserved © 2020 Epic Stock Media
Battle_Game_Explosion_Mine_Close_3_Explode_Bomb_Mechanical_Robotic_Beep_Timer.wav,"bomb, boom, cinematic, bombastic, explosion, explode, missle, strike, slam, fire, tank, grenade, cannon, blast, dynamite, blow up, destruction, mine",Game,Warfare,Battle Royale Game,00:05.625,Epic Stock Media,16,44100,2,Epic Stock Media,Battle Game Explosion Mine Close 3 Explode Bomb Mechanical Robotic Beep Timer,https://epicstockmedia.com,Epic Stock Media,All files are Copyright Epic Stock Media - All Rights Reserved © 2020 Epic Stock Media
Battle_Game_Explosion_Mine_Close_4_Explode_Bomb_Mechanical_Robotic_Beep_Timer.wav,"bomb, boom, cinematic, bombastic, explosion, explode, missle, strike, slam, fire, tank, grenade, cannon, blast, dynamite, blow up, destruction, mine",Game,Warfare,Battle Royale Game,00:06.000,Epic Stock Media,16,44100,2,Epic Stock Media,Battle Game Explosion Mine Close 4 Explode Bomb Mechanical Robotic Beep Timer,https://epicstockmedia.com,Epic Stock Media,All files are Copyright Epic Stock Media - All Rights Reserved © 2020 Epic Stock Media
Battle_Game_Explosion_Mine_Distant_1_Explode_Bomb_Mechanical_Robotic_Beep_Timer.wav,"bomb, boom, cinematic, bombastic, explosion, explode, missle, strike, slam, fire, tank, grenade, cannon, blast, dynamite, blow up, destruction, mine",Game,Warfare,Battle Royale Game,00:07.968,Epic Stock Media,16,44100,2,Epic Stock Media,Battle Game Explosion Mine Distant 1 Explode Bomb Mechanical Robotic Beep Timer,https://epicstockmedia.com,Epic Stock Media,All files are Copyright Epic Stock Media - All Rights Reserved © 2020 Epic Stock Media
Battle_Game_Explosion_Mine_Distant_2_Explode_Bomb_Mechanical_Robotic_Beep_Timer.wav,"bomb, boom, cinematic, bombastic, explosion, explode, missle, strike, slam, fire, tank, grenade, cannon, blast, dynamite, blow up, destruction, mine",Game,Warfare,Battle Royale Game,00:09.250,Epic Stock Media,16,44100,2,Epic Stock Media,Battle Game Explosion Mine Distant 2 Explode Bomb Mechanical Robotic Beep Timer,https://epicstockmedia.com,Epic Stock Media,All files are Copyright Epic Stock Media - All Rights Reserved © 2020 Epic Stock Media
Battle_Game_Explosion_Mine_Distant_3_Explode_Bomb_Mechanical_Robotic_Beep_Timer.wav,"bomb, boom, cinematic, bombastic, explosion, explode, missle, strike, slam, fire, tank, grenade, cannon, blast, dynamite, blow up, destruction, mine",Game,Warfare,Battle Royale Game,00:10.000,Epic Stock Media,16,44100,2,Epic Stock Media,Battle Game Explosion Mine Distant 3 Explode Bomb Mechanical Robotic Beep Timer,https://epicstockmedia.com,Epic Stock Media,All files are Copyright Epic Stock Media - All Rights Reserved © 2020 Epic Stock Media
Battle_Game_Explosion_Mine_Distant_4_Explode_Bomb_Mechanical_Robotic_Beep_Timer.wav,"bomb, boom, cinematic, bombastic, explosion, explode, missle, strike, slam, fire, tank, grenade, cannon, blast, dynamite, blow up, destruction, mine",Game,Warfare,Battle Royale Game,00:07.750,Epic Stock Media,16,44100,2,Epic Stock Media,Battle Game Explosion Mine Distant 4 Explode Bomb Mechanical Robotic Beep Timer,https://epicstockmedia.com,Epic Stock Media,All files are Copyright Epic Stock Media - All Rights Reserved © 2020 Epic Stock Media
Battle_Game_Explosion_Missile_Strike_Close_1_Big_Deep_Explode_Bomber_Rocket_Impact.wav,"bomb, boom, cinematic, bombastic, explosion, explode, missle, strike, slam, fire, tank, grenade, cannon, blast, dynamite, blow up, destruction, mine",Game,Warfare,Battle Royale Game,00:05.625,Epic Stock Media,16,44100,2,Epic Stock Media,Battle Game Explosion Missile Strike Close 1 Big Deep Explode Bomber Rocket Impact,https://epicstockmedia.com,Epic Stock Media,All files are Copyright Epic Stock Media - All Rights Reserved © 2020 Epic Stock Media
Battle_Game_Explosion_Missile_Strike_Close_2_Big_Deep_Explode_Bomber_Rocket_Impact.wav,"bomb, boom, cinematic, bombastic, explosion, explode, missle, strike, slam, fire, tank, grenade, cannon, blast, dynamite, blow up, destruction, mine",Game,Warfare,Battle Royale Game,00:06.000,Epic Stock Media,16,44100,2,Epic Stock Media,Battle Game Explosion Missile Strike Close 2 Big Deep Explode Bomber Rocket Impact,https://epicstockmedia.com,Epic Stock Media,All files are Copyright Epic Stock Media - All Rights Reserved © 2020 Epic Stock Media
Battle_Game_Explosion_Missile_Strike_Close_3_Big_Deep_Explode_Bomber_Rocket_Impact.wav,"bomb, boom, cinematic, bombastic, explosion, explode, missle, strike, slam, fire, tank, grenade, cannon, blast, dynamite, blow up, destruction, mine",Game,Warfare,Battle Royale Game,00:06.125,Epic Stock Media,16,44100,2,Epic Stock Media,Battle Game Explosion Missile Strike Close 3 Big Deep Explode Bomber Rocket Impact,https://epicstockmedia.com,Epic Stock Media,All files are Copyright Epic Stock Media - All Rights Reserved © 2020 Epic Stock Media
Battle_Game_Explosion_Missile_Strike_Close_4_Big_Deep_Explode_Bomber_Rocket_Impact.wav,"bomb, boom, cinematic, bombastic, explosion, explode, missle, strike, slam, fire, tank, grenade, cannon, blast, dynamite, blow up, destruction, mine",Game,Warfare,Battle Royale Game,00:06.500,Epic Stock Media,16,44100,2,Epic Stock Media,Battle Game Explosion Missile Strike Close 4 Big Deep Explode Bomber Rocket Impact,https://epicstockmedia.com,Epic Stock Media,All files are Copyright Epic Stock Media - All Rights Reserved © 2020 Epic Stock Media
Battle_Game_Explosion_Missile_Strike_Distant_1_Big_Deep_Explode_Bomber_Rocket_Impact.wav,"bomb, boom, cinematic, bombastic, explosion, explode, missle, strike, slam, fire, tank, grenade, cannon, blast, dynamite, blow up, destruction, mine",Game,Warfare,Battle Royale Game,00:07.375,Epic Stock Media,16,44100,2,Epic Stock Media,Battle Game Explosion Missile Strike Distant 1 Big Deep Explode Bomber Rocket Impact,https://epicstockmedia.com,Epic Stock Media,All files are Copyright Epic Stock Media - All Rights Reserved © 2020 Epic Stock Media
Battle_Game_Explosion_Missile_Strike_Distant_2_Big_Deep_Explode_Bomber_Rocket_Impact.wav,"bomb, boom, cinematic, bombastic, explosion, explode, missle, strike, slam, fire, tank, grenade, cannon, blast, dynamite, blow up, destruction, mine",Game,Warfare,Battle Royale Game,00:06.812,Epic Stock Media,16,44100,2,Epic Stock Media,Battle Game Explosion Missile Strike Distant 2 Big Deep Explode Bomber Rocket Impact,https://epicstockmedia.com,Epic Stock Media,All files are Copyright Epic Stock Media - All Rights Reserved © 2020 Epic Stock Media
Battle_Game_Explosion_Missile_Strike_Distant_3_Big_Deep_Explode_Bomber_Rocket_Impact.wav,"bomb, boom, cinematic, bombastic, explosion, explode, missle, strike, slam, fire, tank, grenade, cannon, blast, dynamite, blow up, destruction, mine",Game,Warfare,Battle Royale Game,00:07.000,Epic Stock Media,16,44100,2,Epic Stock Media,Battle Game Explosion Missile Strike Distant 3 Big Deep Explode Bomber Rocket Impact,https://epicstockmedia.com,Epic Stock Media,All files are Copyright Epic Stock Media - All Rights Reserved © 2020 Epic Stock Media
Battle_Game_Explosion_Missile_Strike_Distant_4_Big_Deep_Explode_Bomber_Rocket_Impact.wav,"bomb, boom, cinematic, bombastic, explosion, explode, missle, strike, slam, fire, tank, grenade, cannon, blast, dynamite, blow up, destruction, mine",Game,Warfare,Battle Royale Game,00:06.937,Epic Stock Media,16,44100,2,Epic Stock Media,Battle Game Explosion Missile Strike Distant 4 Big Deep Explode Bomber Rocket Impact,https://epicstockmedia.com,Epic Stock Media,All files are Copyright Epic Stock Media - All Rights Reserved © 2020 Epic Stock Media
Battle_Game_Explosion_Missle_Strike_Close_3_Big_Deep_Explode_Bomber_Rocket_Impact_2_Hybrid_Pre_Trail.wav,"bomb, boom, cinematic, bombastic, explosion, explode, missle, strike, slam, fire, tank, grenade, cannon, blast, dynamite, blow up, destruction, mine",Game,Warfare,Battle Royale Game,00:04.729,Epic Stock Media,16,44100,2,Epic Stock Media,Battle Game Explosion Missle Strike Close 3 Big Deep Explode Bomber Rocket Impact 2 Hybrid Pre Trail,https://epicstockmedia.com,Epic Stock Media,All files are Copyright Epic Stock Media - All Rights Reserved © 2020 Epic Stock Media
Battle_Game_Explosion_Smoke_Grenade_Close_1_Gas_Explode_Release_Fumes_Hiss.wav,"bomb, boom, cinematic, bombastic, explosion, explode, missle, strike, slam, fire, tank, grenade, cannon, blast, dynamite, blow up, destruction, mine",Game,Warfare,Battle Royale Game,00:11.406,Epic Stock Media,16,44100,2,Epic Stock Media,Battle Game Explosion Smoke Grenade Close 1 Gas Explode Release Fumes Hiss,https://epicstockmedia.com,Epic Stock Media,All files are Copyright Epic Stock Media - All Rights Reserved © 2020 Epic Stock Media
Battle_Game_Explosion_Smoke_Grenade_Close_2_Gas_Explode_Release_Fumes_Hiss.wav,"bomb, boom, cinematic, bombastic, explosion, explode, missle, strike, slam, fire, tank, grenade, cannon, blast, dynamite, blow up, destruction, mine",Game,Warfare,Battle Royale Game,00:11.437,Epic Stock Media,16,44100,2,Epic Stock Media,Battle Game Explosion Smoke Grenade Close 2 Gas Explode Release Fumes Hiss,https://epicstockmedia.com,Epic Stock Media,All files are Copyright Epic Stock Media - All Rights Reserved © 2020 Epic Stock Media
Battle_Game_Explosion_Smoke_Grenade_Close_3_Gas_Explode_Release_Fumes_Hiss.wav,"bomb, boom, cinematic, bombastic, explosion, explode, missle, strike, slam, fire, tank, grenade, cannon, blast, dynamite, blow up, destruction, mine",Game,Warfare,Battle Royale Game,00:11.718,Epic Stock Media,16,44100,2,Epic Stock Media,Battle Game Explosion Smoke Grenade Close 3 Gas Explode Release Fumes Hiss,https://epicstockmedia.com,Epic Stock Media,All files are Copyright Epic Stock Media - All Rights Reserved © 2020 Epic Stock Media
Battle_Game_Explosion_Smoke_Grenade_Close_4_Gas_Explode_Release_Fumes_Hiss.wav,"bomb, boom, cinematic, bombastic, explosion, explode, missle, strike, slam, fire, tank, grenade, cannon, blast, dynamite, blow up, destruction, mine",Game,Warfare,Battle Royale Game,00:12.625,Epic Stock Media,16,44100,2,Epic Stock Media,Battle Game Explosion Smoke Grenade Close 4 Gas Explode Release Fumes Hiss,https://epicstockmedia.com,Epic Stock Media,All files are Copyright Epic Stock Media - All Rights Reserved © 2020 Epic Stock Media
Battle_Game_Explosion_Smoke_Grenade_Distant_1_Gas_Explode_Release_Fumes_Hiss.wav,"bomb, boom, cinematic, bombastic, explosion, explode, missle, strike, slam, fire, tank, grenade, cannon, blast, dynamite, blow up, destruction, mine",Game,Warfare,Battle Royale Game,00:11.687,Epic Stock Media,16,44100,2,Epic Stock Media,Battle Game Explosion Smoke Grenade Distant 1 Gas Explode Release Fumes Hiss,https://epicstockmedia.com,Epic Stock Media,All files are Copyright Epic Stock Media - All Rights Reserved © 2020 Epic Stock Media
Battle_Game_Explosion_Smoke_Grenade_Distant_2_Gas_Explode_Release_Fumes_Hiss.wav,"bomb, boom, cinematic, bombastic, explosion, explode, missle, strike, slam, fire, tank, grenade, cannon, blast, dynamite, blow up, destruction, mine",Game,Warfare,Battle Royale Game,00:11.593,Epic Stock Media,16,44100,2,Epic Stock Media,Battle Game Explosion Smoke Grenade Distant 2 Gas Explode Release Fumes Hiss,https://epicstockmedia.com,Epic Stock Media,All files are Copyright Epic Stock Media - All Rights Reserved © 2020 Epic Stock Media
Battle_Game_Explosion_Smoke_Grenade_Distant_3_Gas_Explode_Release_Fumes_Hiss.wav,"bomb, boom, cinematic, bombastic, explosion, explode, missle, strike, slam, fire, tank, grenade, cannon, blast, dynamite, blow up, destruction, mine",Game,Warfare,Battle Royale Game,00:13.687,Epic Stock Media,16,44100,2,Epic Stock Media,Battle Game Explosion Smoke Grenade Distant 3 Gas Explode Release Fumes Hiss,https://epicstockmedia.com,Epic Stock Media,All files are Copyright Epic Stock Media - All Rights Reserved © 2020 Epic Stock Media
Battle_Game_Explosion_Smoke_Grenade_Distant_4_Gas_Explode_Release_Fumes_Hiss.wav,"bomb, boom, cinematic, bombastic, explosion, explode, missle, strike, slam, fire, tank, grenade, cannon, blast, dynamite, blow up, destruction, mine",Game,Warfare,Battle Royale Game,00:11.187,Epic Stock Media,16,44100,2,Epic Stock Media,Battle Game Explosion Smoke Grenade Distant 4 Gas Explode Release Fumes Hiss,https://epicstockmedia.com,Epic Stock Media,All files are Copyright Epic Stock Media - All Rights Reserved © 2020 Epic Stock Media
Battle_Game_Foley_Blood_Drip_Spill_Spurt_Steady_On_Floor_1.wav,"blood, gore, sqish, stab, slit, throat, bleed, drip, dripping, pouring, splat, trickle, death, die, dying, human, hurt, pain, body hit, fight",Game,Warfare,Battle Royale Game,00:10.500,Epic Stock Media,16,44100,2,Epic Stock Media,Battle Game Foley Blood Drip Spill Spurt Steady On Floor 1,https://epicstockmedia.com,Epic Stock Media,All files are Copyright Epic Stock Media - All Rights Reserved © 2020 Epic Stock Media
Battle_Game_Foley_Ceramic_Lid_Slide_Canister_Gas_Release_Rub_Brush_Turn_1.wav,"jar, container, foley, source, rub, brush, household, slide, movement, transition",Game,Warfare,Battle Royale Game,00:01.080,Epic Stock Media,16,44100,2,Epic Stock Media,Battle Game Foley Ceramic Lid Slide Canister Gas Release Rub Brush Turn 1,https://epicstockmedia.com,Epic Stock Media,All files are Copyright Epic Stock Media - All Rights Reserved © 2020 Epic Stock Media
Battle_Game_Foley_Chain_On_Wood_Prisoner_Break_Loose_Rattle_Clink_Metal_Rustle_1.wav,"metal, chian, jiggle, movement, rustle, clank, clink, wood, boards, jail, medieval, shake",Game,Warfare,Battle Royale Game,00:07.500,Epic Stock Media,16,44100,2,Epic Stock Media,Battle Game Foley Chain On Wood Prisoner Break Loose Rattle Clink Metal Rustle 1,https://epicstockmedia.com,Epic Stock Media,All files are Copyright Epic Stock Media - All Rights Reserved © 2020 Epic Stock Media
Battle_Game_Foley_Cloth_Body_Push_Hit_Shove_Fight_Simple_Stock_1.wav,"cloth, fabric, movement, player, whoosh, swipe, rub, brush, slide, pull, punch",Game,Warfare,Battle Royale Game,00:01.364,Epic Stock Media,16,44100,2,Epic Stock Media,Battle Game Foley Cloth Body Push Hit Shove Fight Simple Stock 1,https://epicstockmedia.com,Epic Stock Media,All files are Copyright Epic Stock Media - All Rights Reserved © 2020 Epic Stock Media
Battle_Game_Foley_Cloth_Fast_Whoosh_Sharp_Dry_Ricochet_1.wav,"cloth, fabric, movement, player, whoosh, swipe, rub, brush, slide, pull, punch",Game,Warfare,Battle Royale Game,00:00.532,Epic Stock Media,16,44100,2,Epic Stock Media,Battle Game Foley Cloth Fast Whoosh Sharp Dry Ricochet 1,https://epicstockmedia.com,Epic Stock Media,All files are Copyright Epic Stock Media - All Rights Reserved © 2020 Epic Stock Media
Battle_Game_Foley_Cloth_Player_Movement_1_Accent_Whip_Action_Rustle_Deep.wav,"cloth, fabric, movement, player, whoosh, swipe, rub, brush, slide, pull, punch",Game,Warfare,Battle Royale Game,00:01.250,Epic Stock Media,16,44100,2,Epic Stock Media,Battle Game Foley Cloth Player Movement 1 Accent Whip Action Rustle Deep,https://epicstockmedia.com,Epic Stock Media,All files are Copyright Epic Stock Media - All Rights Reserved © 2020 Epic Stock Media
Battle_Game_Foley_Cloth_Player_Movement_2_Accent_Whip_Action_Rustle_Deep.wav,"cloth, fabric, movement, player, whoosh, swipe, rub, brush, slide, pull, punch",Game,Warfare,Battle Royale Game,00:00.906,Epic Stock Media,16,44100,2,Epic Stock Media,Battle Game Foley Cloth Player Movement 2 Accent Whip Action Rustle Deep,https://epicstockmedia.com,Epic Stock Media,All files are Copyright Epic Stock Media - All Rights Reserved © 2020 Epic Stock Media
Battle_Game_Foley_Cloth_Player_Movement_3_Accent_Whip_Action_Rustle_Deep.wav,"cloth, fabric, movement, player, whoosh, swipe, rub, brush, slide, pull, punch",Game,Warfare,Battle Royale Game,00:00.968,Epic Stock Media,16,44100,2,Epic Stock Media,Battle Game Foley Cloth Player Movement 3 Accent Whip Action Rustle Deep,https://epicstockmedia.com,Epic Stock Media,All files are Copyright Epic Stock Media - All Rights Reserved © 2020 Epic Stock Media
Battle_Game_Foley_Cloth_Player_Movement_4_Accent_Whip_Action_Rustle_Deep.wav,"cloth, fabric, movement, player, whoosh, swipe, rub, brush, slide, pull, punch",Game,Warfare,Battle Royale Game,00:01.000,Epic Stock Media,16,44100,2,Epic Stock Media,Battle Game Foley Cloth Player Movement 4 Accent Whip Action Rustle Deep,https://epicstockmedia.com,Epic Stock Media,All files are Copyright Epic Stock Media - All Rights Reserved © 2020 Epic Stock Media
Battle_Game_Foley_Cloth_Player_Movement_5_Accent_Whip_Action_Rustle_Deep.wav,"cloth, fabric, movement, player, whoosh, swipe, rub, brush, slide, pull, punch",Game,Warfare,Battle Royale Game,00:00.968,Epic Stock Media,16,44100,2,Epic Stock Media,Battle Game Foley Cloth Player Movement 5 Accent Whip Action Rustle Deep,https://epicstockmedia.com,Epic Stock Media,All files are Copyright Epic Stock Media - All Rights Reserved © 2020 Epic Stock Media
Battle_Game_Foley_Cloth_Player_Movement_6_Accent_Whip_Action_Rustle_Deep.wav,"cloth, fabric, movement, player, whoosh, swipe, rub, brush, slide, pull, punch",Game,Warfare,Battle Royale Game,00:00.906,Epic Stock Media,16,44100,2,Epic Stock Media,Battle Game Foley Cloth Player Movement 6 Accent Whip Action Rustle Deep,https://epicstockmedia.com,Epic Stock Media,All files are Copyright Epic Stock Media - All Rights Reserved © 2020 Epic Stock Media
Battle_Game_Foley_Cloth_Ski_Mask_Take_Off_Pull_Slide_Brush_1.wav,"cloth, fabric, movement, player, whoosh, swipe, rub, brush, slide, pull, punch",Game,Warfare,Battle Royale Game,00:02.060,Epic Stock Media,16,44100,2,Epic Stock Media,Battle Game Foley Cloth Ski Mask Take Off Pull Slide Brush 1,https://epicstockmedia.com,Epic Stock Media,All files are Copyright Epic Stock Media - All Rights Reserved © 2020 Epic Stock Media
Battle_Game_Foley_Cloth_Whoosh_x3_Fist_Fight_Punch_Attack_1.wav,"cloth, fabric, movement, player, whoosh, swipe, rub, brush, slide, pull, punch",Game,Warfare,Battle Royale Game,00:01.083,Epic Stock Media,16,44100,2,Epic Stock Media,Battle Game Foley Cloth Whoosh 3 Fist Fight Punch Attack 1,https://epicstockmedia.com,Epic Stock Media,All files are Copyright Epic Stock Media - All Rights Reserved © 2020 Epic Stock Media
Battle_Game_Foley_Collect_Consume_Beverage_Drink_Sip_Slurp_Swallow_Health_Boost_1.wav,"drink, sip, slurp, liquid, cup, household, foley, breath, inhale, wine, beer, water",Game,Warfare,Battle Royale Game,00:04.500,Epic Stock Media,16,44100,2,Epic Stock Media,Battle Game Foley Collect Consume Beverage Drink Sip Slurp Swallow Health Boost 1,https://epicstockmedia.com,Epic Stock Media,All files are Copyright Epic Stock Media - All Rights Reserved © 2020 Epic Stock Media
Battle_Game_Foley_Consume_Apple_Use_1_Fruit_Health_Wet_Slime_Goo_Crunch.wav,"crunch, squish, wet, snap, crack, crackle, fruit, bite, eat, consume, pick up, collect, organic, ui, touch, health",Game,Warfare,Battle Royale Game,00:01.031,Epic Stock Media,16,44100,2,Epic Stock Media,Battle Game Foley Consume Apple Use 1 Fruit Health Wet Slime Goo Crunch,https://epicstockmedia.com,Epic Stock Media,All files are Copyright Epic Stock Media - All Rights Reserved © 2020 Epic Stock Media
Battle_Game_Foley_Consume_Apple_Use_2_Fruit_Health_Wet_Slime_Goo_Crunch.wav,"crunch, squish, wet, snap, crack, crackle, fruit, bite, eat, consume, pick up, collect, organic, ui, touch, health",Game,Warfare,Battle Royale Game,00:01.289,Epic Stock Media,16,44100,2,Epic Stock Media,Battle Game Foley Consume Apple Use 2 Fruit Health Wet Slime Goo Crunch,https://epicstockmedia.com,Epic Stock Media,All files are Copyright Epic Stock Media - All Rights Reserved © 2020 Epic Stock Media
Battle_Game_Foley_Consume_Apple_Use_3_Fruit_Health_Wet_Slime_Goo_Crunch.wav,"crunch, squish, wet, snap, crack, crackle, fruit, bite, eat, consume, pick up, collect, organic, ui, touch, health",Game,Warfare,Battle Royale Game,00:01.546,Epic Stock Media,16,44100,2,Epic Stock Media,Battle Game Foley Consume Apple Use 3 Fruit Health Wet Slime Goo Crunch,https://epicstockmedia.com,Epic Stock Media,All files are Copyright Epic Stock Media - All Rights Reserved © 2020 Epic Stock Media
Battle_Game_Foley_Consume_Apple_Use_4_Fruit_Health_Wet_Slime_Goo_Crunch.wav,"crunch, squish, wet, snap, crack, crackle, fruit, bite, eat, consume, pick up, collect, organic, ui, touch, health",Game,Warfare,Battle Royale Game,00:00.644,Epic Stock Media,16,44100,2,Epic Stock Media,Battle Game Foley Consume Apple Use 4 Fruit Health Wet Slime Goo Crunch,https://epicstockmedia.com,Epic Stock Media,All files are Copyright Epic Stock Media - All Rights Reserved © 2020 Epic Stock Media
Battle_Game_Foley_Consume_Apple_Use_5_Fruit_Health_Wet_Slime_Goo_Crunch.wav,"crunch, squish, wet, snap, crack, crackle, fruit, bite, eat, consume, pick up, collect, organic, ui, touch, health",Game,Warfare,Battle Royale Game,00:01.031,Epic Stock Media,16,44100,2,Epic Stock Media,Battle Game Foley Consume Apple Use 5 Fruit Health Wet Slime Goo Crunch,https://epicstockmedia.com,Epic Stock Media,All files are Copyright Epic Stock Media - All Rights Reserved © 2020 Epic Stock Media
Battle_Game_Foley_Consume_Banana_Use_1_Fruit_Health_Wet_Slime_Goo.wav,"crunch, squish, wet, snap, crack, crackle, fruit, bite, eat, consume, pick up, collect, organic, ui, touch, health",Game,Warfare,Battle Royale Game,00:00.515,Epic Stock Media,16,44100,2,Epic Stock Media,Battle Game Foley Consume Banana Use 1 Fruit Health Wet Slime Goo,https://epicstockmedia.com,Epic Stock Media,All files are Copyright Epic Stock Media - All Rights Reserved © 2020 Epic Stock Media
Battle_Game_Foley_Consume_Banana_Use_2_Fruit_Health_Wet_Slime_Goo.wav,"crunch, squish, wet, snap, crack, crackle, fruit, bite, eat, consume, pick up, collect, organic, ui, touch, health",Game,Warfare,Battle Royale Game,00:00.773,Epic Stock Media,16,44100,2,Epic Stock Media,Battle Game Foley Consume Banana Use 2 Fruit Health Wet Slime Goo,https://epicstockmedia.com,Epic Stock Media,All files are Copyright Epic Stock Media - All Rights Reserved © 2020 Epic Stock Media
